2023-07-23 18:35:51,035 - INFO - Start training with 60 flows.
2023-07-23 20:16:13,062 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:16:28,801 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:16:44,597 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:17:00,265 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:17:22,258 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:21:37,097 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:21:48,685 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:22:04,961 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:22:26,125 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:22:44,192 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:23:00,378 - INFO - SchedulingError: injection time is too late	Scheduled flows: 53
2023-07-23 20:23:23,422 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:23:41,022 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:23:52,887 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:24:14,000 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:28:33,352 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:28:55,515 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:29:02,869 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:29:14,895 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:29:36,706 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:29:44,325 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:29:55,634 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:30:16,405 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:30:32,866 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
