topo,num_flows,seed,scheduler,is_scheduled,consuming_time
L5,180,2128,smt_no_wait,False,300.0
L5,200,2128,smt_no_wait,False,300.0
L5,40,2128,smt_no_wait,True,71.51196455955505
L5,20,2128,smt_no_wait,True,0.0
L5,60,2128,smt_no_wait,True,187.1803274154663
L5,80,2128,smt_no_wait,True,379.4714448451996
L5,100,2129,smt_no_wait,False,542.3385808467865
L5,120,2129,smt_no_wait,False,300.0
L5,140,2129,smt_no_wait,False,300.0
L5,160,2129,smt_no_wait,False,300.0
L5,180,2129,smt_no_wait,False,300.0
L5,200,2129,smt_no_wait,False,300.0
L5,40,2129,smt_no_wait,True,78.07316136360168
L5,20,2129,smt_no_wait,True,0.0
L5,60,2129,smt_no_wait,True,195.52642035484314
L5,80,2129,smt_no_wait,True,364.5588526725769
L5,100,2130,smt_no_wait,False,499.6231858730316
L5,120,2130,smt_no_wait,False,300.0
L5,140,2130,smt_no_wait,False,300.0
L5,160,2130,smt_no_wait,False,300.0
L5,180,2130,smt_no_wait,False,300.0
L5,200,2130,smt_no_wait,False,300.0
L5,40,2130,smt_no_wait,True,56.94794011116028
L5,20,2130,smt_no_wait,True,0.0
L5,60,2130,smt_no_wait,True,139.52086091041565
L5,80,2130,smt_no_wait,True,264.5198333263397
L5,100,2131,smt_no_wait,False,553.1807084083557
L5,120,2131,smt_no_wait,False,300.0
L5,140,2131,smt_no_wait,False,300.0
L5,160,2131,smt_no_wait,False,300.0
L5,180,2131,smt_no_wait,False,300.0
L5,200,2131,smt_no_wait,False,300.0
L5,40,2131,smt_no_wait,True,95.70239520072937
L5,20,2131,smt_no_wait,True,0.0
L5,60,2131,smt_no_wait,True,223.9683485031128
L5,80,2131,smt_no_wait,True,370.5621144771576
L5,100,2132,smt_no_wait,False,597.1116299629211
L5,120,2132,smt_no_wait,False,300.0
L5,140,2132,smt_no_wait,False,300.0
L5,160,2132,smt_no_wait,False,300.0
L5,180,2132,smt_no_wait,False,300.0
L5,200,2132,smt_no_wait,False,300.0
L5,40,2132,smt_no_wait,True,93.83646941184998
L5,20,2132,smt_no_wait,True,0.0
L5,60,2132,smt_no_wait,True,226.14822030067444
L5,80,2132,smt_no_wait,True,468.94211316108704
L5,100,2133,smt_no_wait,False,608.0835790634155
L5,120,2133,smt_no_wait,False,300.0
L5,140,2133,smt_no_wait,False,300.0
L5,160,2133,smt_no_wait,False,300.0
L5,180,2133,smt_no_wait,False,300.0
L5,200,2133,smt_no_wait,False,300.0
L5,40,2133,smt_no_wait,True,104.15596437454224
L5,20,2133,smt_no_wait,True,0.0
L5,60,2133,smt_no_wait,True,253.89050674438477
L5,80,2133,smt_no_wait,True,438.6154820919037
L5,100,2134,smt_no_wait,False,563.2187194824219
L5,120,2134,smt_no_wait,False,300.0
L5,140,2134,smt_no_wait,False,300.0
L5,160,2134,smt_no_wait,False,300.0
L5,180,2134,smt_no_wait,False,300.0
L5,200,2134,smt_no_wait,False,300.0
L5,40,2134,smt_no_wait,True,101.49111700057983
L5,20,2134,smt_no_wait,True,0.0
L5,60,2134,smt_no_wait,True,207.07742309570312
L5,80,2134,smt_no_wait,False,473.2802107334137
L5,100,2135,smt_no_wait,False,518.9231963157654
L5,120,2135,smt_no_wait,False,300.0
L5,140,2135,smt_no_wait,False,300.0
L5,160,2135,smt_no_wait,False,300.0
L5,180,2135,smt_no_wait,False,300.0
L5,200,2135,smt_no_wait,False,300.0
L5,40,2135,smt_no_wait,True,54.048916816711426
L5,20,2135,smt_no_wait,True,0.0
L5,60,2135,smt_no_wait,True,160.24193143844604
L5,80,2135,smt_no_wait,True,303.01417350769043
L5,100,2136,smt_no_wait,False,493.358380317688
L5,120,2136,smt_no_wait,False,300.0
L5,140,2136,smt_no_wait,False,300.0
L5,160,2136,smt_no_wait,False,300.0
L5,180,2136,smt_no_wait,False,300.0
L5,200,2136,smt_no_wait,False,300.0
L5,40,2136,smt_no_wait,True,62.51703357696533
L5,20,2136,smt_no_wait,True,0.0
L5,60,2136,smt_no_wait,True,142.14314579963684
L5,80,2136,smt_no_wait,True,255.94398975372314
L5,100,2137,smt_no_wait,False,592.5047640800476
L5,120,2137,smt_no_wait,False,300.0
L5,140,2137,smt_no_wait,False,300.0
L5,160,2137,smt_no_wait,False,300.0
L5,180,2137,smt_no_wait,False,300.0
L5,200,2137,smt_no_wait,False,300.0
L5,40,2137,smt_no_wait,True,81.59891653060913
L5,20,2137,smt_no_wait,True,0.0
L5,60,2137,smt_no_wait,True,208.11237835884094
L5,80,2137,smt_no_wait,True,425.1721839904785
L5,100,2138,smt_no_wait,False,588.6383035182953
L5,120,2138,smt_no_wait,False,300.0
L5,140,2138,smt_no_wait,False,300.0
L5,160,2138,smt_no_wait,False,300.0
L5,180,2138,smt_no_wait,False,300.0
L5,200,2138,smt_no_wait,False,300.0
L5,40,2138,smt_no_wait,True,89.50485324859619
L5,20,2138,smt_no_wait,True,0.0
L5,60,2138,smt_no_wait,True,229.64307832717896
L5,80,2138,smt_no_wait,True,440.01539635658264
L5,100,2139,smt_no_wait,False,515.0860071182251
L5,120,2139,smt_no_wait,False,300.0
L5,140,2139,smt_no_wait,False,300.0
L5,160,2139,smt_no_wait,False,300.0
L5,180,2139,smt_no_wait,False,300.0
L5,200,2139,smt_no_wait,False,300.0
L5,40,2139,smt_no_wait,True,72.18740630149841
L5,20,2139,smt_no_wait,True,0.0
L5,60,2139,smt_no_wait,True,175.68649053573608
L5,80,2139,smt_no_wait,True,314.9658348560333
L5,100,2140,smt_no_wait,False,560.3846235275269
L5,120,2140,smt_no_wait,False,300.0
L5,140,2140,smt_no_wait,False,300.0
L5,160,2140,smt_no_wait,False,300.0
L5,180,2140,smt_no_wait,False,300.0
L5,200,2140,smt_no_wait,False,300.0
L5,40,2140,smt_no_wait,True,86.80902981758118
L5,20,2140,smt_no_wait,True,0.0
L5,60,2140,smt_no_wait,True,215.74097561836243
L5,80,2140,smt_no_wait,True,394.53628277778625
L5,100,2141,smt_no_wait,False,530.7538895606995
L5,120,2141,smt_no_wait,False,300.0
L5,140,2141,smt_no_wait,False,300.0
L5,160,2141,smt_no_wait,False,300.0
L5,180,2141,smt_no_wait,False,300.0
L5,200,2141,smt_no_wait,False,300.0
L5,40,2141,smt_no_wait,True,80.85854983329773
L5,20,2141,smt_no_wait,True,0.0
L5,60,2141,smt_no_wait,True,223.1257348060608
L5,80,2141,smt_no_wait,True,326.550021648407
L5,100,2142,smt_no_wait,False,548.3842356204987
L5,120,2142,smt_no_wait,False,300.0
L5,140,2142,smt_no_wait,False,300.0
L5,160,2142,smt_no_wait,False,300.0
L5,180,2142,smt_no_wait,False,300.0
L5,200,2142,smt_no_wait,False,300.0
L5,40,2142,smt_no_wait,True,69.36262130737305
L5,20,2142,smt_no_wait,True,0.0
L5,60,2142,smt_no_wait,True,192.5889949798584
L5,80,2142,smt_no_wait,True,408.2080888748169
L5,100,2143,smt_no_wait,False,583.1648283004761
L5,120,2143,smt_no_wait,False,300.0
L5,140,2143,smt_no_wait,False,300.0
L5,160,2143,smt_no_wait,False,300.0
L5,180,2143,smt_no_wait,False,300.0
L5,200,2143,smt_no_wait,False,300.0
L5,40,2143,smt_no_wait,True,117.44039177894592
L5,20,2143,smt_no_wait,True,0.0
L5,60,2143,smt_no_wait,True,266.1099796295166
L5,80,2143,smt_no_wait,False,503.5205283164978
L5,100,2144,smt_no_wait,False,544.5572490692139
L5,120,2144,smt_no_wait,False,300.0
L5,140,2144,smt_no_wait,False,300.0
L5,160,2144,smt_no_wait,False,300.0
L5,180,2144,smt_no_wait,False,300.0
L5,200,2144,smt_no_wait,False,300.0
L5,40,2144,smt_no_wait,True,66.8333249092102
L5,20,2144,smt_no_wait,True,0.0
L5,60,2144,smt_no_wait,True,184.2131004333496
L5,80,2144,smt_no_wait,True,315.05558371543884
L5,100,2145,smt_no_wait,False,565.6386985778809
L5,120,2145,smt_no_wait,False,300.0
L5,140,2145,smt_no_wait,False,300.0
L5,160,2145,smt_no_wait,False,300.0
L5,180,2145,smt_no_wait,False,300.0
L5,200,2145,smt_no_wait,False,300.0
L5,40,2145,smt_no_wait,True,78.02242660522461
L5,20,2145,smt_no_wait,True,0.0
L5,60,2145,smt_no_wait,True,203.86174893379211
L5,80,2145,smt_no_wait,True,376.2416112422943
L5,100,2146,smt_no_wait,False,520.0870254039764
L5,120,2146,smt_no_wait,False,300.0
L5,140,2146,smt_no_wait,False,300.0
L5,160,2146,smt_no_wait,False,300.0
L5,180,2146,smt_no_wait,False,300.0
L5,200,2146,smt_no_wait,False,300.0
L5,40,2146,smt_no_wait,True,51.14426231384277
L5,20,2146,smt_no_wait,True,0.0
L5,60,2146,smt_no_wait,True,131.0272433757782
L5,80,2146,smt_no_wait,True,299.29364228248596
L5,100,2147,smt_no_wait,False,529.6402423381805
L5,120,2147,smt_no_wait,False,300.0
L5,140,2147,smt_no_wait,False,300.0
